Tair,tr,RH,vel,clo,Met,Âge,Sexe,Tout,Season,cooling type,Building_type,top,tg,PMV,SET,thermal_sensation,thermal_preference,Climate,Koppen climate classification,City,Country,TSV_3p
25.2,,52.8,2.76,0.39,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.5,,-2.0,19.02,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
20.6,,68.3,0.06,0.41,3.5,31.0,Female,22.5,Summer,Naturally Ventilated,Office,22.6,,2.1,33.68,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.8,,54.6,3.01,0.41,3.0,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.7,,1.3,23.7,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.8,,54.6,3.01,0.53,1.3,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.7,,-1.1,20.63,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.4,,56.4,1.57,0.59,1.0,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.4,,-1.5,20.82,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
29.5,,37.0,0.1,0.47,1.5,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.4,,0.3,25.39,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.0,,57.2,2.41,0.61,2.7,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.7,,1.2,26.2,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.0,,57.2,2.41,0.52,2.6,41.0,Female,22.5,Summer,Naturally Ventilated,Office,24.7,,0.9,24.35,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.0,,57.2,2.41,0.37,2.0,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.7,,-0.3,20.24,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.0,,57.2,2.41,0.49,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.7,,-1.8,19.25,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.0,,57.2,2.41,0.63,1.5,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.7,,-0.4,21.89,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.0,,47.7,0.05,0.53,2.6,31.0,Male,22.5,Summer,Naturally Ventilated,Office,24.8,,1.6,32.74,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.0,,47.7,0.05,0.41,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,24.8,,-0.2,24.4,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.0,,57.2,2.41,0.37,3.5,31.0,Male,22.5,Summer,Naturally Ventilated,Office,24.7,,1.7,24.15,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.2,,52.2,0.06,0.57,1.2,55.0,Male,22.5,Summer,Naturally Ventilated,Office,25.0,,0.3,25.9,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.0,,52.3,1.87,0.37,1.3,31.0,Male,22.5,Summer,Naturally Ventilated,Office,26.1,,-1.1,20.63,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.2,,52.2,0.06,0.41,1.4,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.0,,0.3,25.87,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.0,,52.3,1.87,0.5,1.5,31.0,Female,22.5,Summer,Naturally Ventilated,Office,26.1,,-0.1,22.48,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
22.8,,59.8,0.05,0.51,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,24.2,,-0.1,24.96,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
22.8,,59.8,0.05,0.33,1.3,41.0,Female,22.5,Summer,Naturally Ventilated,Office,24.2,,-0.2,24.25,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.0,,53.8,1.82,0.63,2.6,55.0,Male,22.5,Summer,Naturally Ventilated,Office,25.2,,1.2,26.89,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.3,,57.0,0.08,0.43,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.0,,0.0,24.99,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.3,,57.0,0.08,0.41,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.0,,0.0,24.82,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.3,,57.0,0.08,0.53,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.0,,0.2,25.83,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.0,,56.9,0.13,0.53,1.9,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.1,,0.9,30.07,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.6,,44.7,0.08,0.41,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,27.1,,0.6,26.69,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.7,,38.5,3.3,0.48,1.4,41.0,Female,22.5,Summer,Naturally Ventilated,Office,28.2,,-0.3,22.2,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.3,,44.7,0.09,0.51,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,26.7,,0.6,27.07,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
28.3,,35.9,2.02,0.37,1.4,31.0,Male,22.5,Summer,Naturally Ventilated,Office,29.4,,0.3,23.08,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.3,,44.7,0.09,0.33,1.1,41.0,Female,22.5,Summer,Naturally Ventilated,Office,26.7,,0.1,25.17,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
28.3,,35.9,2.02,0.5,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,29.4,,0.3,23.91,3,1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
28.3,,35.9,2.02,0.59,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,29.4,,0.5,24.64,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
28.3,,35.9,2.02,0.37,1.9,31.0,Male,22.5,Summer,Naturally Ventilated,Office,29.4,,1.0,23.79,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.3,,41.4,0.12,0.53,1.9,25.0,Female,22.5,Summer,Naturally Ventilated,Office,27.2,,1.3,30.96,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
23.7,,56.1,0.06,0.49,1.8,55.0,Male,22.5,Summer,Naturally Ventilated,Office,25.9,,1.1,30.02,1,0,Temperate oceanic,Cfb,Karlsruhe,Germany,1
29.5,,31.0,0.14,0.43,1.4,31.0,Female,22.5,Summer,Naturally Ventilated,Office,26.0,,0.5,25.92,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.3,,40.2,1.98,0.59,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,27.2,,-0.3,22.89,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
30.7,,39.9,2.27,0.61,1.5,31.0,Male,22.5,Summer,Naturally Ventilated,Office,27.1,,1.2,25.72,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
30.7,,39.9,2.27,0.39,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,27.1,,0.3,22.95,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.6,,41.2,2.21,0.41,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,27.0,,-1.3,20.55,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.7,,34.1,0.04,0.39,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,27.4,,0.6,26.38,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.7,,34.1,0.04,0.53,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,27.4,,0.8,27.35,3,1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.0,,42.0,2.22,0.37,1.5,31.0,Female,22.5,Summer,Naturally Ventilated,Office,26.9,,-0.5,21.1,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.0,,42.0,2.22,0.49,1.1,31.0,Female,22.5,Summer,Naturally Ventilated,Office,26.9,,-1.2,21.14,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.0,,42.0,2.22,0.52,1.2,41.0,Female,22.5,Summer,Naturally Ventilated,Office,26.9,,-0.7,21.86,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.0,,42.0,2.22,0.63,1.4,31.0,Female,22.5,Summer,Naturally Ventilated,Office,26.9,,0.1,23.46,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.3,,38.1,0.05,0.41,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,26.0,,0.2,25.25,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.3,,38.1,0.05,0.54,1.8,55.0,Male,22.5,Summer,Naturally Ventilated,Office,26.0,,1.1,29.54,0,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.4,,38.1,0.09,0.41,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,26.9,,0.5,26.14,1,0,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.0,,42.0,2.22,0.61,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,26.9,,-0.4,22.68,1,0,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.0,,42.0,2.22,0.37,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,26.9,,-1.5,20.28,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.4,,38.1,0.09,0.43,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,26.9,,0.5,26.28,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.4,,38.1,0.09,0.49,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,26.9,,0.6,26.72,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.4,,38.1,0.09,0.62,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,26.9,,0.7,27.62,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.4,,38.1,0.09,0.41,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,26.9,,0.5,26.14,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.3,,31.6,2.49,0.6,1.3,55.0,Male,22.5,Summer,Naturally Ventilated,Office,27.7,,-0.2,22.95,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
22.3,,64.9,0.14,0.51,1.4,55.0,Male,22.5,Summer,Naturally Ventilated,Office,23.8,,0.0,25.87,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.7,,59.4,1.5,0.49,1.7,41.0,Female,22.5,Summer,Naturally Ventilated,Office,26.3,,0.4,24.05,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
23.0,,68.2,0.21,0.55,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,23.1,,-0.6,23.23,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.0,,68.2,0.21,0.53,1.6,31.0,Female,22.5,Summer,Naturally Ventilated,Office,23.1,,0.2,26.02,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
27.9,,58.1,1.22,0.67,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,26.4,,0.4,24.97,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.3,,58.8,1.41,0.62,1.1,31.0,Male,22.5,Summer,Naturally Ventilated,Office,26.3,,-0.3,23.08,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.2,,64.6,0.53,0.41,1.8,31.0,Male,22.5,Summer,Naturally Ventilated,Office,23.1,,-0.2,22.7,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.2,,64.6,0.53,0.37,1.1,31.0,Female,22.5,Summer,Naturally Ventilated,Office,23.1,,-2.2,18.91,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.3,,58.8,1.41,0.51,1.5,31.0,Female,22.5,Summer,Naturally Ventilated,Office,26.3,,0.1,23.49,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.4,,61.9,1.34,0.59,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,24.8,,-0.9,21.61,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.8,,50.0,0.06,0.41,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,24.4,,-0.2,23.88,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.4,,57.9,3.29,0.62,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.1,,-1.1,20.67,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.4,,57.9,3.29,0.53,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.1,,-1.6,19.69,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
28.7,,43.2,0.49,0.59,1.4,31.0,Female,22.5,Summer,Naturally Ventilated,Office,23.9,,0.3,24.17,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.8,,65.3,1.47,0.53,1.6,31.0,Female,22.5,Summer,Naturally Ventilated,Office,23.7,,-0.9,20.63,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.8,,65.3,1.47,0.49,2.6,41.0,Female,22.5,Summer,Naturally Ventilated,Office,23.7,,0.6,23.9,-1,1,Temperate oceanic,Cfb,Karlsruhe,Germany,-1
21.8,,65.3,1.47,0.57,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,23.7,,-1.6,19.58,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.8,,65.3,1.47,0.61,1.0,31.0,Female,22.5,Summer,Naturally Ventilated,Office,23.7,,-2.5,18.64,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.2,,63.6,0.15,0.57,1.6,25.0,Female,22.5,Summer,Naturally Ventilated,Office,24.4,,0.6,28.3,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.2,,63.6,0.15,0.47,1.9,25.0,Female,22.5,Summer,Naturally Ventilated,Office,24.4,,0.7,28.91,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.2,,64.3,1.61,0.64,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,23.4,,-1.2,20.44,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.0,,47.5,0.05,0.55,1.3,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.1,,0.5,26.59,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.5,,64.3,0.26,0.53,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,22.6,,-1.0,21.95,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.5,,64.3,0.26,0.53,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,22.6,,-1.0,21.95,-1,1,Temperate oceanic,Cfb,Karlsruhe,Germany,-1
21.5,,64.3,0.26,0.56,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,22.6,,-1.0,21.99,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.8,,58.7,1.27,0.52,1.9,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.9,,0.4,23.9,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.8,,58.7,1.27,0.57,1.6,25.0,Female,22.5,Summer,Naturally Ventilated,Office,24.9,,0.1,23.36,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.0,,56.9,0.07,0.61,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,23.3,,-0.1,24.61,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.0,,55.7,2.9,0.54,1.4,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.4,,-1.0,20.56,1,0,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.0,,42.7,0.46,0.59,1.0,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.1,,-1.3,21.54,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.6,,45.1,1.23,0.49,1.1,41.0,Female,22.5,Summer,Naturally Ventilated,Office,26.2,,-1.1,21.49,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.0,,42.7,0.46,0.41,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,24.1,,-1.2,20.98,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.3,,43.8,3.06,0.64,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,26.9,,-0.3,22.74,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
22.6,,49.2,0.21,0.51,1.8,55.0,Male,22.5,Summer,Naturally Ventilated,Office,23.9,,0.4,26.58,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.0,,49.6,0.18,0.55,1.4,31.0,Male,22.5,Summer,Naturally Ventilated,Office,24.3,,0.1,25.66,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.0,,49.6,0.18,0.53,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.3,,-0.3,24.26,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
28.3,,45.7,1.22,0.59,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.2,,0.0,23.3,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
28.7,,33.1,0.38,0.59,1.4,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.8,,0.4,24.73,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.8,,44.5,3.53,0.62,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.9,,-1.0,21.01,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.8,,44.5,3.53,0.53,1.4,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.9,,-0.8,20.8,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.4,,36.7,0.15,0.41,1.4,31.0,Male,22.5,Summer,Naturally Ventilated,Office,24.8,,0.0,24.92,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.2,,47.0,1.4,0.52,1.5,31.0,Female,22.5,Summer,Naturally Ventilated,Office,25.3,,-0.2,22.35,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.2,,47.0,1.4,0.57,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.3,,-0.8,21.83,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.8,,42.2,0.17,0.47,1.4,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.4,,0.2,25.85,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.6,,45.3,0.18,0.53,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,24.3,,-0.4,24.11,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
45.3,,45.3,0.18,0.53,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,24.3,,1.4,30.67,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.5,,44.4,1.65,0.56,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,24.7,,-1.4,20.25,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
45.3,,45.3,0.18,0.53,1.2,51.0,Female,22.5,Summer,Naturally Ventilated,Office,24.3,,1.4,30.67,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.5,,44.4,1.65,0.57,1.1,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.7,,-1.8,19.78,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.5,,44.4,1.65,0.61,1.4,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.7,,-0.7,21.65,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.0,,37.7,0.08,0.61,1.4,41.0,Male,22.5,Summer,Naturally Ventilated,Office,24.7,,0.5,26.68,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.0,,37.7,0.08,0.51,1.4,55.0,Male,22.5,Summer,Naturally Ventilated,Office,24.7,,0.3,25.85,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.0,,46.1,1.54,0.64,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,24.8,,-0.9,21.51,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
23.5,,44.4,1.65,0.53,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.7,,-1.7,19.76,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.5,,44.4,1.65,0.61,1.5,41.0,Male,22.5,Summer,Naturally Ventilated,Office,24.7,,-0.4,22.09,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.7,,42.1,3.38,0.63,1.7,31.0,Male,22.5,Summer,Naturally Ventilated,Office,27.0,,0.5,24.1,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.7,,42.1,3.38,0.62,1.7,31.0,Male,22.5,Summer,Naturally Ventilated,Office,27.0,,0.6,24.19,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.0,,42.9,2.53,0.64,1.4,55.0,Male,22.5,Summer,Naturally Ventilated,Office,25.7,,-0.6,21.83,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.0,,54.0,1.53,0.49,1.4,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.4,,-0.3,22.14,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
27.9,,51.9,1.87,0.62,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.7,,0.1,23.45,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
22.5,,53.4,0.11,0.83,1.1,31.0,Female,22.5,Summer,Naturally Ventilated,Office,22.8,,-0.2,24.95,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
22.5,,53.4,0.11,0.54,1.4,31.0,Male,22.5,Summer,Naturally Ventilated,Office,22.8,,-0.1,24.91,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.6,,53.6,1.59,0.46,2.5,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.4,,0.6,23.54,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
29.1,,37.3,0.14,0.61,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,23.1,,-0.2,23.29,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
29.1,,37.3,0.14,0.71,1.8,31.0,Female,22.5,Summer,Naturally Ventilated,Office,23.1,,0.8,28.57,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.6,,52.5,1.26,0.62,1.1,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.0,,-0.8,21.96,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.6,,52.5,1.26,0.63,1.4,31.0,Female,22.5,Summer,Naturally Ventilated,Office,25.0,,0.0,23.39,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.6,,44.0,0.26,0.54,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,22.0,,-1.1,21.17,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.6,,44.0,0.26,0.41,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,22.0,,-1.5,19.97,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.6,,53.1,2.65,0.62,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,24.7,,-1.3,20.23,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
22.5,,53.4,0.19,0.61,1.5,41.0,Male,22.5,Summer,Naturally Ventilated,Office,21.8,,-0.2,24.14,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
22.5,,53.4,0.19,0.53,1.9,55.0,Male,22.5,Summer,Naturally Ventilated,Office,21.8,,0.2,25.8,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.5,,60.2,1.37,0.71,1.6,31.0,Female,22.5,Summer,Naturally Ventilated,Office,23.5,,-0.4,22.48,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.5,,60.2,1.37,0.79,2.6,41.0,Female,22.5,Summer,Naturally Ventilated,Office,23.5,,1.0,28.16,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.5,,60.2,1.37,0.6,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,23.5,,-1.7,19.5,-1,0,Temperate oceanic,Cfb,Karlsruhe,Germany,-1
21.5,,60.2,1.37,0.61,1.4,41.0,Male,22.5,Summer,Naturally Ventilated,Office,23.5,,-1.0,20.66,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.5,,60.2,1.37,0.62,1.0,31.0,Female,22.5,Summer,Naturally Ventilated,Office,23.5,,-2.6,18.51,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.2,,51.9,2.89,0.54,3.0,55.0,Male,22.5,Summer,Naturally Ventilated,Office,24.4,,1.2,24.88,1,0,Temperate oceanic,Cfb,Karlsruhe,Germany,1
23.2,,51.9,2.89,0.56,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,24.4,,-1.8,19.0,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.2,,54.4,0.13,0.63,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,23.7,,-0.1,25.23,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.2,,54.4,0.13,0.47,1.6,25.0,Female,22.5,Summer,Naturally Ventilated,Office,23.7,,0.3,26.74,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.2,,58.7,0.21,0.51,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,22.2,,-1.1,21.78,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.2,,58.7,0.21,0.61,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,22.2,,-0.8,22.64,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.2,,52.5,2.19,0.59,1.4,41.0,Male,22.5,Summer,Naturally Ventilated,Office,24.1,,-0.5,21.62,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.2,,58.7,0.21,0.84,2.0,31.0,Male,22.5,Summer,Naturally Ventilated,Office,22.2,,0.8,29.87,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.2,,58.7,0.21,0.49,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,22.2,,-1.2,21.61,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
22.5,,53.1,1.44,0.59,1.0,41.0,Male,22.5,Summer,Naturally Ventilated,Office,24.2,,-2.4,18.99,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.2,,58.7,0.21,0.43,1.2,25.0,Male,22.5,Summer,Naturally Ventilated,Office,22.2,,-1.5,20.86,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
21.2,,58.7,0.21,0.61,1.3,31.0,Male,22.5,Summer,Naturally Ventilated,Office,22.2,,-0.5,23.56,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.6,,56.5,0.07,0.59,1.4,41.0,Female,22.5,Summer,Naturally Ventilated,Office,23.3,,0.3,26.16,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
